observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3,dim_id_4,dimension_label_eng_4,dimension_label_cym_4,dim_item_id_4,dimension_item_label_eng_4,dimension_item_label_cym_4,is_total_4,is_sub_total_4,dim_id_5,dimension_label_eng_5,dimension_label_cym_5,dim_item_id_5,dimension_item_label_eng_5,dimension_item_label_cym_5,is_total_5,is_sub_total_5
10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.82,10.82,,,,SIC 1,SIC 1,,"Manufacture of cocoa, chocolate and sugar ","Manufacture of cocoa, chocolate and sugar ",,,,SIC 2,SIC 2,,confectionery ,confectionery ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.82,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.82/1,10.82/1,,,,SIC 1,SIC 1,,"Manufacture of cocoa, and chocolate ","Manufacture of cocoa, and chocolate ",,,,SIC 2,SIC 2,,confectionery ,confectionery ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.82,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.82/2,10.82/2,,,,SIC 1,SIC 1,,Manufacture of sugar confectionery ,Manufacture of sugar confectionery ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.83,10.83,,,,SIC 1,SIC 1,,Processing of tea and coffee,Processing of tea and coffee,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.83,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.83/1,10.83/1,,,,SIC 1,SIC 1,,Tea Processing ,Tea Processing ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.83,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.83/2,10.83/2,,,,SIC 1,SIC 1,,Production of coffee and coffee substitutes,Production of coffee and coffee substitutes,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.84,10.84,,,,SIC 1,SIC 1,,Manufacture of condiments and seasonings,Manufacture of condiments and seasonings,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.85,10.85,,,,SIC 1,SIC 1,,Manufacture of prepared meals and dishes,Manufacture of prepared meals and dishes,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.86,10.86,,,,SIC 1,SIC 1,,Manufacture of homogenised food ,Manufacture of homogenised food ,,,,SIC 2,SIC 2,,preparations and dietetic food,preparations and dietetic food,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.89,10.89,,,,SIC 1,SIC 1,,Manufacture of other food products n.e.c..,Manufacture of other food products n.e.c..,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.9,10.9,,,,SIC 1,SIC 1,,Manufacture of prepared animal feeds,Manufacture of prepared animal feeds,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.91,10.91,,,,SIC 1,SIC 1,,Manufacture of prepared feeds for farm,Manufacture of prepared feeds for farm,,,,SIC 2,SIC 2,,animals ,animals ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,10.92,10.92,,,,SIC 1,SIC 1,,Manufacture of prepared pet foods ,Manufacture of prepared pet foods ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,11,11,,,,SIC 1,SIC 1,,Manufacture of beverages ,Manufacture of beverages ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
11.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,11.01,11.01,,,,SIC 1,SIC 1,,"Distilling, rectifying and blending of spirits ","Distilling, rectifying and blending of spirits ",,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
11.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,11.02,11.02,,,,SIC 1,SIC 1,,Manufacture of wine from grape ,Manufacture of wine from grape ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
11.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,11.03,11.03,,,,SIC 1,SIC 1,,Manufacture of cider and other fruit wine ,Manufacture of cider and other fruit wine ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
11.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,11.04,11.04,,,,SIC 1,SIC 1,,Manufacture of other non-distilled ,Manufacture of other non-distilled ,,,,SIC 2,SIC 2,,fermented beverages,fermented beverages,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
11.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,11.05,11.05,,,,SIC 1,SIC 1,,Manufacture of beer ,Manufacture of beer ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
11.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,11.06,11.06,,,,SIC 1,SIC 1,,Manufacture of malt ,Manufacture of malt ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
11.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,11.07,11.07,,,,SIC 1,SIC 1,,Manufacture of soft drinks; production of ,Manufacture of soft drinks; production of ,,,,SIC 2,SIC 2,,mineral waters and other bottled waters,mineral waters and other bottled waters,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,12,12,,,,SIC 1,SIC 1,,Manufacture of tobacco products ,Manufacture of tobacco products ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13,13,,,,SIC 1,SIC 1,,Manufacture of textiles,Manufacture of textiles,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.1,13.1,,,,SIC 1,SIC 1,,Preparation of spinning of textile fibres,Preparation of spinning of textile fibres,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.2,13.2,,,,SIC 1,SIC 1,,Weaving of textiles ,Weaving of textiles ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.3,13.3,,,,SIC 1,SIC 1,,Finishing of textiles ,Finishing of textiles ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.9,13.9,,,,SIC 1,SIC 1,,Manufacture of other textiles ,Manufacture of other textiles ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.91,13.91,,,,SIC 1,SIC 1,,Manufacture of knitted and crocheted  ,Manufacture of knitted and crocheted  ,,,,SIC 2,SIC 2,,fabrics,fabrics,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.92,13.92,,,,SIC 1,SIC 1,,"Manufacture of made-up textile articles, ","Manufacture of made-up textile articles, ",,,,SIC 2,SIC 2,,except apparel ,except apparel ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.92,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.92/1,13.92/1,,,,SIC 1,SIC 1,,Manufacture of soft furnishings ,Manufacture of soft furnishings ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.92,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.92/2,13.92/2,,,,SIC 1,SIC 1,,"Manufacture of canvas goods, sacks etc ","Manufacture of canvas goods, sacks etc ",,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.92,/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.92/3,13.92/3,,,,SIC 1,SIC 1,,Manufacture  of household textiles ,Manufacture  of household textiles ,,,,SIC 2,SIC 2,,(other than soft furnishings of 13.92/1),(other than soft furnishings of 13.92/1),,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.93,13.93,,,,SIC 1,SIC 1,,Manufacture of carpets and rugs ,Manufacture of carpets and rugs ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.93,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.93/1,13.93/1,,,,SIC 1,SIC 1,,Manufacture of woven or tufted carpets ,Manufacture of woven or tufted carpets ,,,,SIC 2,SIC 2,,and rugs ,and rugs ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.93,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.93/9,13.93/9,,,,SIC 1,SIC 1,,Manufacture of carpets and rugs (other than ,Manufacture of carpets and rugs (other than ,,,,SIC 2,SIC 2,,woven or tufted) n.e.c. ,woven or tufted) n.e.c. ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.94,13.94,,,,SIC 1,SIC 1,,"Manufacture of cordage, rope, twine and ","Manufacture of cordage, rope, twine and ",,,,SIC 2,SIC 2,,netting ,netting ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.95,13.95,,,,SIC 1,SIC 1,,Manufacture of non-wovens and articles,Manufacture of non-wovens and articles,,,,SIC 2,SIC 2,,"made from non-wovens, except apparel ","made from non-wovens, except apparel ",,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.96,13.96,,,,SIC 1,SIC 1,,Manufacture of other technical and,Manufacture of other technical and,,,,SIC 2,SIC 2,, industrial textiles, industrial textiles,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,13.99,13.99,,,,SIC 1,SIC 1,,Manufacture of other textiles n.e.c.,Manufacture of other textiles n.e.c.,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14,14,,,,SIC 1,SIC 1,,Manufacture of wearing of apparel ,Manufacture of wearing of apparel ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.1,14.1,,,,SIC 1,SIC 1,,"Manufacturing of wearing apparel, except ","Manufacturing of wearing apparel, except ",,,,SIC 2,SIC 2,,fur apparel ,fur apparel ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.11,14.11,,,,SIC 1,SIC 1,,Manufacture of leather clothes ,Manufacture of leather clothes ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.12,14.12,,,,SIC 1,SIC 1,,Manufacture of workwear ,Manufacture of workwear ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.13,14.13,,,,SIC 1,SIC 1,,Manufacture of other outerwear ,Manufacture of other outerwear ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.13,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.13/1,14.13/1,,,,SIC 1,SIC 1,,"Manufacture of men's outerwear, other than ","Manufacture of men's outerwear, other than ",,,,SIC 2,SIC 2,,leather clothes and workwear ,leather clothes and workwear ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.13,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.13/2,14.13/2,,,,SIC 1,SIC 1,,"Manufacture of women's outerwear, other ","Manufacture of women's outerwear, other ",,,,SIC 2,SIC 2,,than leather clothes and workwear ,than leather clothes and workwear ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.14,14.14,,,,SIC 1,SIC 1,,Manufacture of underwear ,Manufacture of underwear ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.14,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.14/1,14.14/1,,,,SIC 1,SIC 1,,Manufacture of men's underwear ,Manufacture of men's underwear ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.14,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.14/2,14.14/2,,,,SIC 1,SIC 1,,Manufacture of women's underwear ,Manufacture of women's underwear ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.19,14.19,,,,SIC 1,SIC 1,,Manufacture of other wearing apparel and ,Manufacture of other wearing apparel and ,,,,SIC 2,SIC 2,,accessories,accessories,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.2,14.2,,,,SIC 1,SIC 1,,Manufacture of articles of fur ,Manufacture of articles of fur ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.3,14.3,,,,SIC 1,SIC 1,,Manufacture of knitted and crocheted ,Manufacture of knitted and crocheted ,,,,SIC 2,SIC 2,,apparel ,apparel ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.31,14.31,,,,SIC 1,SIC 1,,Manufacture of knitted and crocheted,Manufacture of knitted and crocheted,,,,SIC 2,SIC 2,,hosiery ,hosiery ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
14.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,14.39,14.39,,,,SIC 1,SIC 1,,Manufacture of other knitted and crocheted,Manufacture of other knitted and crocheted,,,,SIC 2,SIC 2,,apparel ,apparel ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,15,15,,,,SIC 1,SIC 1,,Manufacture of leather and related products ,Manufacture of leather and related products ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,15.1,15.1,,,,SIC 1,SIC 1,,Tanning and dressing of leather; ,Tanning and dressing of leather; ,,,,SIC 2,SIC 2,,"manufacture of luggage, handbags,;","manufacture of luggage, handbags,;",,,,SIC 3,SIC 3,, saddlery and harness dressing and dyeing , saddlery and harness dressing and dyeing ,,,,SIC 4,SIC 4,,,,,,
15.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,15.11,15.11,,,,SIC 1,SIC 1,,"Tanning and dressing of leather, dressing ","Tanning and dressing of leather, dressing ",,,,SIC 2,SIC 2,,and dyeing of fur ,and dyeing of fur ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,15.12,15.12,,,,SIC 1,SIC 1,,"Manufacture of luggage, handbags and ","Manufacture of luggage, handbags and ",,,,SIC 2,SIC 2,,"the like, saddlery and harness ","the like, saddlery and harness ",,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,15.2,15.2,,,,SIC 1,SIC 1,,Manufacture of footwear ,Manufacture of footwear ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,16,16,,,,SIC 1,SIC 1,,Manufacture of wood and of products of,Manufacture of wood and of products of,,,,SIC 2,SIC 2,,"wood and cork, except furniture; manufacture ","wood and cork, except furniture; manufacture ",,,,SIC 3,SIC 3,,of articles of straw and plaiting materials ,of articles of straw and plaiting materials ,,,,SIC 4,SIC 4,,,,,,
16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,16.1,16.1,,,,SIC 1,SIC 1,,Sawmilling and planing of wood ,Sawmilling and planing of wood ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,16.2,16.2,,,,SIC 1,SIC 1,,"Manufacture of products of wood, cork","Manufacture of products of wood, cork",,,,SIC 2,SIC 2,,straw and plaiting materials ,straw and plaiting materials ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
16.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,16.21,16.21,,,,SIC 1,SIC 1,,Manufacture of veneer sheets and ,Manufacture of veneer sheets and ,,,,SIC 2,SIC 2,,wood-based panels ,wood-based panels ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
16.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,16.22,16.22,,,,SIC 1,SIC 1,,Manufacture of assembled parquet floors ,Manufacture of assembled parquet floors ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
16.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,16.23,16.23,,,,SIC 1,SIC 1,,Manufacture of other builders carpentry and ,Manufacture of other builders carpentry and ,,,,SIC 2,SIC 2,,joinery ,joinery ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
16.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,16.24,16.24,,,,SIC 1,SIC 1,,Manufacture of wooden containers ,Manufacture of wooden containers ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
16.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,16.29,16.29,,,,SIC 1,SIC 1,,Manufacture of other products of wood; ,Manufacture of other products of wood; ,,,,SIC 2,SIC 2,,"manufacture of articles of cork, straw and ","manufacture of articles of cork, straw and ",,,,SIC 3,SIC 3,,plaiting materials ,plaiting materials ,,,,SIC 4,SIC 4,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,17,17,,,,SIC 1,SIC 1,,Manufacture of paper and paper products ,Manufacture of paper and paper products ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,17.1,17.1,,,,SIC 1,SIC 1,,"Manufacture of pulp, paper and paperboard ","Manufacture of pulp, paper and paperboard ",,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
17.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,17.11,17.11,,,,SIC 1,SIC 1,,Manufacture of pulp,Manufacture of pulp,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
17.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,17.12,17.12,,,,SIC 1,SIC 1,,Manufacture of paper and paperboard ,Manufacture of paper and paperboard ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,17.2,17.2,,,,SIC 1,SIC 1,,Manufacture of articles of paper and  ,Manufacture of articles of paper and  ,,,,SIC 2,SIC 2,,paperboard,paperboard,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
17.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,17.21,17.21,,,,SIC 1,SIC 1,,Manufacture of corrugated paper and ,Manufacture of corrugated paper and ,,,,SIC 2,SIC 2,,paperboard and containers of paper and ,paperboard and containers of paper and ,,,,SIC 3,SIC 3,,paperboard ,paperboard ,,,,SIC 4,SIC 4,,,,,,
17.21,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,17.21/1,17.21/1,,,,SIC 1,SIC 1,,Manufacture of corrugated paper and ,Manufacture of corrugated paper and ,,,,SIC 2,SIC 2,,paperboard; manufacture of sacks and ,paperboard; manufacture of sacks and ,,,,SIC 3,SIC 3,,bags of paper ,bags of paper ,,,,SIC 4,SIC 4,,,,,,
17.21,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,17.21/9,17.21/9,,,,SIC 1,SIC 1,,Manufacture of paper and paperboard,Manufacture of paper and paperboard,,,,SIC 2,SIC 2,,containers other than sacks and bags,containers other than sacks and bags,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
17.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,17.22,17.22,,,,SIC 1,SIC 1,,Manufacture of household and sanitary ,Manufacture of household and sanitary ,,,,SIC 2,SIC 2,,goods and of toilet requisites,goods and of toilet requisites,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,17.23,17.23,,,,SIC 1,SIC 1,,Manufacture of paper stationery ,Manufacture of paper stationery ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
17.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,17.24,17.24,,,,SIC 1,SIC 1,,Manufacture of wallpaper,Manufacture of wallpaper,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
